snapshot_label,snapshot_year,snapshot_month,region_name_raw,region_name_clean,state_name_raw,state_name_clean,district_name_raw,district_name_clean,reporting_offices_total,deposits_total_million_rs,credit_total_million_rs,deposits_total_crore_rs,credit_total_crore_rs
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Bharuch,BHARUCH,207.0,96681.0,38400.0,9668.1,3840.0
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Bhavnagar,BHAVNAGAR,201.0,103321.0,48169.0,10332.1,4816.9
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Botad,BOTAD,40.0,8557.0,6236.0,855.7,623.6
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Dangs,DANGS,12.0,3534.0,682.0,353.4,68.2
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Dohad,DOHAD,88.0,22912.0,7364.0,2291.2,736.4
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Gandhinagar,GANDHINAGAR,195.0,170933.0,84904.0,17093.3,8490.4
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Jamnagar,JAMNAGAR,245.0,114361.0,39089.0,11436.1,3908.9
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Junagadh,JUNAGADH,235.0,86761.0,37423.0,8676.1,3742.3
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Kachchh,KACHCHH,322.0,215045.0,59429.0,21504.5,5942.9
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Kheda,KHEDA,191.0,87325.0,20515.0,8732.5,2051.5
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Mahesana,MAHESANA,234.0,71257.0,50260.0,7125.7,5026.0
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Mahisagar,MAHISAGAR,50.0,15487.0,4758.0,1548.7,475.8
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Narmada,NARMADA,42.0,8908.0,3611.0,890.8,361.1
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Navsari,NAVSARI,208.0,128272.0,20633.0,12827.2,2063.3
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Panch Mahals,PANCH MAHALS,104.0,33297.0,13718.0,3329.7,1371.8
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Patan,PATAN,106.0,29445.0,14386.0,2944.5,1438.6
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Porbandar,PORBANDAR,69.0,46752.0,10614.0,4675.2,1061.4
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Rajkot,RAJKOT,437.0,233335.0,211959.0,23333.5,21195.9
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Sabar Kantha,SABAR KANTHA,132.0,32014.0,24414.0,3201.4,2441.4
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Surat,SURAT,545.0,368331.0,317026.0,36833.1,31702.6
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Surendranagar,SURENDRANAGAR,160.0,43208.0,24238.0,4320.8,2423.8
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Tapi,TAPI,45.0,13901.0,4620.0,1390.1,462.0
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Vadodara,VADODARA,567.0,519913.0,439841.0,51991.3,43984.1
2013-12,2013,12,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Valsad,VALSAD,173.0,86222.0,42815.0,8622.2,4281.5
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Ambala,AMBALA,222.0,89091.0,39423.0,8909.1,3942.3
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Bhiwani,BHIWANI,168.0,41032.0,27619.0,4103.2,2761.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Faridabad,FARIDABAD,251.0,203688.0,132447.0,20368.8,13244.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Fatehabad,FATEHABAD,121.0,19959.0,23831.0,1995.9,2383.1
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Gurgaon,GURGAON,487.0,614885.0,306430.0,61488.5,30643.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Hisar,HISAR,207.0,61012.0,116761.0,6101.2,11676.1
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Jhajjar,JHAJJAR,123.0,43556.0,35450.0,4355.6,3545.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Jind,JIND,133.0,26752.0,34349.0,2675.2,3434.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Kaithal,KAITHAL,122.0,21778.0,34396.0,2177.8,3439.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Karnal,KARNAL,233.0,69869.0,119359.0,6986.9,11935.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Kurukshetra,KURUKSHETRA,160.0,47114.0,32637.0,4711.4,3263.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Mahendragarh,MAHENDRAGARH,100.0,25646.0,28100.0,2564.6,2810.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Mewat,MEWAT,58.0,12048.0,5570.0,1204.8,557.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Palwal,PALWAL,87.0,21651.0,14302.0,2165.1,1430.2
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Panchkula,PANCHKULA,171.0,187717.0,152900.0,18771.7,15290.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Panipat,PANIPAT,173.0,57102.0,72038.0,5710.2,7203.8
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Rewari,REWARI,126.0,50835.0,21639.0,5083.5,2163.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Rohtak,ROHTAK,166.0,83132.0,39285.0,8313.2,3928.5
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Sirsa,SIRSA,158.0,31370.0,35950.0,3137.0,3595.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Sonipat,SONIPAT,217.0,83427.0,119924.0,8342.7,11992.4
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Yamunanagar,YAMUNANAGAR,164.0,59498.0,35499.0,5949.8,3549.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Bilaspur,BILASPUR,70.0,20556.0,4940.0,2055.6,494.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Chamba,CHAMBA,74.0,17729.0,5305.0,1772.9,530.5
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Hamirpur,HAMIRPUR,88.0,35186.0,5916.0,3518.6,591.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kangra,KANGRA,247.0,100558.0,20695.0,10055.8,2069.5
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kinnaur,KINNAUR,27.0,5217.0,2052.0,521.7,205.2
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kulu,KULU,85.0,25383.0,11238.0,2538.3,1123.8
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Lahul & Spiti,LAHUL AND SPITI,13.0,2313.0,527.0,231.3,52.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Mandi,MANDI,162.0,50014.0,14500.0,5001.4,1450.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Simla,SIMLA,199.0,137228.0,36731.0,13722.8,3673.1
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Sirmaur,SIRMAUR,82.0,17209.0,13630.0,1720.9,1363.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Solan,SOLAN,165.0,49701.0,40606.0,4970.1,4060.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Una,UNA,96.0,33053.0,9024.0,3305.3,902.4
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Anantnag,ANANTNAG,86.0,23585.0,11495.0,2358.5,1149.5
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Badgam,BADGAM,65.0,11508.0,7677.0,1150.8,767.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Bandipora,BANDIPORA,20.0,5891.0,3579.0,589.1,357.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Baramulla,BARAMULLA,117.0,24755.0,17697.0,2475.5,1769.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Doda,DODA,35.0,9583.0,2292.0,958.3,229.2
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Ganderbal,GANDERBAL,30.0,6379.0,4220.0,637.9,422.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Jammu,JAMMU,295.0,193159.0,58499.0,19315.9,5849.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kargil,KARGIL,17.0,6085.0,1536.0,608.5,153.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kathua,KATHUA,72.0,24572.0,8990.0,2457.2,899.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kishtwar,KISHTWAR,20.0,6913.0,1446.0,691.3,144.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kulgam,KULGAM,36.0,7922.0,4823.0,792.2,482.3
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kupwara,KUPWARA,63.0,10919.0,6928.0,1091.9,692.8
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Leh Ladakh,LEH LADAKH,29.0,13533.0,2904.0,1353.3,290.4
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Poonch,POONCH,27.0,11426.0,2249.0,1142.6,224.9
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Pulwama,PULWAMA,50.0,13319.0,8794.0,1331.9,879.4
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Rajouri,RAJOURI,54.0,17582.0,4180.0,1758.2,418.0
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Ramban,RAMBAN,20.0,5985.0,1452.0,598.5,145.2
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Reasi,REASI,34.0,12065.0,3076.0,1206.5,307.6
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Samba,SAMBA,58.0,17542.0,10071.0,1754.2,1007.1
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Shopian,SHOPIAN,24.0,5100.0,6257.0,510.0,625.7
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Srinagar,SRINAGAR,188.0,162543.0,70024.0,16254.3,7002.4
2013-12,2013,12,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Udhampur,UDHAMPUR,60.0,21416.0,5788.0,2141.6,578.8
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Bokaro,BOKARO,178.0,104117.0,30493.0,10411.7,3049.3
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Chatra,CHATRA,46.0,11889.0,2751.0,1188.9,275.1
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Deoghar,DEOGHAR,107.0,30159.0,9023.0,3015.9,902.3
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Dhanbad,DHANBAD,218.0,152285.0,34971.0,15228.5,3497.1
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Dumka,DUMKA,95.0,19153.0,4912.0,1915.3,491.2
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Garhwa,GARHWA,49.0,11842.0,4040.0,1184.2,404.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Giridih,GIRIDIH,127.0,35119.0,14986.0,3511.9,1498.6
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Godda,GODDA,78.0,15320.0,4612.0,1532.0,461.2
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Gumla,GUMLA,58.0,13048.0,3268.0,1304.8,326.8
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Hazaribag,HAZARIBAG,126.0,48110.0,13128.0,4811.0,1312.8
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Jamtara,JAMTARA,53.0,10192.0,2679.0,1019.2,267.9
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Khunti,KHUNTI,41.0,6949.0,1798.0,694.9,179.8
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Koderma,KODERMA,51.0,15335.0,4921.0,1533.5,492.1
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Latehar,LATEHAR,34.0,8266.0,2501.0,826.6,250.1
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Lohardagga,LOHARDAGGA,35.0,6336.0,2369.0,633.6,236.9
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Pakur,PAKUR,48.0,6112.0,1946.0,611.2,194.6
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Palamau,PALAMAU,100.0,29779.0,8700.0,2977.9,870.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Paschimi Singhbhum,PASCHIMI SINGHBHUM,116.0,122270.0,15519.0,12227.0,1551.9
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Purbi Singhbhum,PURBI SINGHBHUM,265.0,152250.0,74878.0,15225.0,7487.8
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Ramgarh,RAMGARH,84.0,32085.0,10615.0,3208.5,1061.5
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Ranchi,RANCHI,346.0,259544.0,77767.0,25954.4,7776.7
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Sahebganj,SAHEBGANJ,62.0,11302.0,4907.0,1130.2,490.7
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Seraikela-Kharsawan,SERAIKELA KHARSAWAN,86.0,20769.0,10940.0,2076.9,1094.0
2013-12,2013,12,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Simdega,SIMDEGA,38.0,7484.0,1662.0,748.4,166.2
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bagalkote,BAGALKOTE,206.0,43129.0,49943.0,4312.9,4994.3
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bangalore Rural,BANGALORE RURAL,163.0,38740.0,27640.0,3874.0,2764.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bangalore Urban,BANGALORE URBAN,1848.0,3292606.0,2298468.0,329260.6,229846.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Belgaum,BELGAUM,490.0,141938.0,103258.0,14193.8,10325.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bellary,BELLARY,261.0,79007.0,81340.0,7900.7,8134.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bidar,BIDAR,143.0,23367.0,19574.0,2336.7,1957.4
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bijapur,BIJAPUR,185.0,39627.0,40328.0,3962.7,4032.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chamarajanagar,CHAMARAJANAGAR,98.0,12847.0,14351.0,1284.7,1435.1
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chikkaballapura,CHIKKABALLAPURA,126.0,20155.0,22088.0,2015.5,2208.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chikmagalur,CHIKMAGALUR,195.0,42250.0,31267.0,4225.0,3126.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chitradurga,CHITRADURGA,177.0,28078.0,25836.0,2807.8,2583.6
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Dakshin Kannad,DAKSHIN KANNAD,494.0,258089.0,123085.0,25808.9,12308.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Davangere,DAVANGERE,184.0,41476.0,41789.0,4147.6,4178.9
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Dharwad,DHARWAD,307.0,115485.0,77579.0,11548.5,7757.9
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gadag,GADAG,132.0,22888.0,19273.0,2288.8,1927.3
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gulbarga,GULBARGA,212.0,56474.0,44477.0,5647.4,4447.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Hassan,HASSAN,249.0,45293.0,39374.0,4529.3,3937.4
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Haveri,HAVERI,163.0,24236.0,24438.0,2423.6,2443.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kodagu,KODAGU,138.0,30776.0,18768.0,3077.6,1876.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kolar,KOLAR,134.0,29741.0,22848.0,2974.1,2284.8
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Koppal,KOPPAL,128.0,21486.0,25302.0,2148.6,2530.2
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mandya,MANDYA,178.0,28300.0,27431.0,2830.0,2743.1
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mysore,MYSORE,387.0,181812.0,110873.0,18181.2,11087.3
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Raichur,RAICHUR,176.0,33668.0,39969.0,3366.8,3996.9
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Ramanagara,RAMANAGARA,136.0,35965.0,23090.0,3596.5,2309.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Shimoga,SHIMOGA,240.0,71536.0,42452.0,7153.6,4245.2
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Tumkur,TUMKUR,238.0,51131.0,50425.0,5113.1,5042.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Udipi,UDIPI,305.0,129393.0,58652.0,12939.3,5865.2
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Uttar Kannad,UTTAR KANNAD,239.0,66801.0,18807.0,6680.1,1880.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Yadgir,YADGIR,91.0,11834.0,13776.0,1183.4,1377.6
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Alapuzha,ALAPUZHA,335.0,154273.0,84565.0,15427.3,8456.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Ernakulam,ERNAKULAM,851.0,541903.0,467189.0,54190.3,46718.9
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Idukki,IDUKKI,154.0,29547.0,37410.0,2954.7,3741.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kannur,KANNUR,336.0,134700.0,75545.0,13470.0,7554.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kasaragod,KASARAGOD,191.0,42522.0,36453.0,4252.2,3645.3
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kollam,KOLLAM,345.0,184927.0,112831.0,18492.7,11283.1
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kottayam,KOTTAYAM,447.0,197649.0,116487.0,19764.9,11648.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kozhikode,KOZHIKODE,382.0,149009.0,108640.0,14900.9,10864.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Malappuram,MALAPPURAM,386.0,118789.0,73315.0,11878.9,7331.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Palakkad,PALAKKAD,358.0,119964.0,84909.0,11996.4,8490.9
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Pathanamthitta,PATHANAMTHITTA,353.0,223524.0,64765.0,22352.4,6476.5
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thiruvananthapuram,THIRUVANANTHAPURAM,615.0,440768.0,279107.0,44076.8,27910.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thrissur,THRISSUR,606.0,295104.0,171557.0,29510.4,17155.7
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Wayanad,WAYANAD,105.0,16561.0,21030.0,1656.1,2103.0
2013-12,2013,12,SOUTHERN REGION,SOUTHERN REGION,LAKSHADWEEP,LAKSHADWEEP,LAKSHADWEEP,LAKSHADWEEP,12.0,6702.0,611.0,670.2,61.1
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Agar-Malwa,AGAR MALWA,28.0,3568.0,4119.0,356.8,411.9
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Alirajpur,ALIRAJPUR,24.0,5351.0,1314.0,535.1,131.4
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Anuppur,ANUPPUR,45.0,16409.0,3680.0,1640.9,368.0
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Ashoknagar,ASHOKNAGAR,54.0,10441.0,7143.0,1044.1,714.3
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Balaghat,BALAGHAT,97.0,20944.0,7602.0,2094.4,760.2
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Barwani,BARWANI,79.0,13201.0,14536.0,1320.1,1453.6
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Betul,BETUL,101.0,28641.0,10309.0,2864.1,1030.9
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhind,BHIND,74.0,17803.0,5923.0,1780.3,592.3
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhopal,BHOPAL,395.0,589100.0,250722.0,58910.0,25072.2
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Burhanpur,BURHANPUR,45.0,13887.0,9779.0,1388.7,977.9
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhatarpur,CHHATARPUR,90.0,28366.0,8889.0,2836.6,888.9
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhindwara,CHHINDWARA,147.0,42323.0,18703.0,4232.3,1870.3
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Damoh,DAMOH,69.0,15629.0,7275.0,1562.9,727.5
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Datia,DATIA,51.0,10658.0,6537.0,1065.8,653.7
2013-12,2013,12,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dewas,DEWAS,114.0,25295.0,24540.0,2529.5,2454.0
